"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-1a.py","12","36","12","46"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-1a.py","12","49","12","67"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-2a.py","13","42","13","52"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-2a.py","14","42","14","60"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-798_UHC-2c.py","12","42","12","56"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-798_UHC-2c.py","13","42","13","60"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-89_SQI-1c.py","15","5","15","19"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/CWE-89_SQI-1c.py","16","5","16","21"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (secret)""|""relative:///CWE-732_IPA-3b.py:9:21:9:53""]] is stored here.","/CWE-732_IPA-3b.py","14","13","14","29"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (password)""|""file:///Users/catherinechiramel/opt/anaconda3/lib/python3.8/site-packages/werkzeug/security.py:127:34:127:41""]] is stored here.
[[""Sensitive data (password)""|""file:///Users/catherinechiramel/opt/anaconda3/lib/python3.8/site-packages/werkzeug/security.py:177:28:177:35""]] is stored here.","/CWE-79_INI-3a.py","21","42","21","54"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-434_UUF-1b.py","40","5","40","52"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-434_UUF-3b.py","41","5","41","23"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///CWE-22_ILP-2b.py:12:15:12:22""]].","/CWE-22_ILP-2b.py","21","19","21","27"
"Uncontrolled data used in path expression","Accessing paths influenced by users can allow an attacker to access unexpected resources.","error","This path depends on [[""a user-provided value""|""relative:///CWE-22_ILP-2b.py:12:15:12:22""]].","/CWE-22_ILP-2b.py","25","22","25","30"
"Incomplete URL substring sanitization","Security checks on the substrings of an unparsed URL are often vulnerable to bypassing.","warning","'[[""http://example.com""|""relative:///CWE-20_IIV-2b.py:17:27:17:46""]]' may be at an arbitrary position in the sanitized URL.","/CWE-20_IIV-2b.py","17","12","17","47"
"Incomplete URL substring sanitization","Security checks on the substrings of an unparsed URL are often vulnerable to bypassing.","warning","'[[""example.com""|""relative:///CWE-20_IIV-2c.py:11:8:11:20""]]' may be at an arbitrary position in the sanitized URL.","/CWE-20_IIV-2c.py","11","8","11","27"
"Jinja2 templating with autoescape=False","Using jinja2 templates with 'autoescape=False' can cause a cross-site scripting vulnerability.","error","Using jinja2 templates with autoescape=False can potentially allow XSS attacks.","/CWE-79_INI-2a.py","26","25","26","49"
"Jinja2 templating with autoescape=False","Using jinja2 templates with 'autoescape=False' can cause a cross-site scripting vulnerability.","error","Using jinja2 templates with autoescape=False can potentially allow XSS attacks.","/CWE-79_INI-2b.py","26","25","26","49"
"Jinja2 templating with autoescape=False","Using jinja2 templates with 'autoescape=False' can cause a cross-site scripting vulnerability.","error","Using jinja2 templates with autoescape=False can potentially allow XSS attacks.","/CWE-79_INI-2c.py","26","25","26","49"
